City,Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Cost_of_Living_Index,Healthcare_Index,Environmental_Quality_Index,Health_Wellness_Index,Mobility_Comfort_Index,Composite_Happiness_Index,Air_Quality_Index_Norm,Decibel_Level_Norm,Green_Space_Area_Norm,Cost_of_Living_Index_Norm,Healthcare_Index_Norm,Cluster
Istanbul,September,2030,77.13598061382905,High,31.07343354458466,82.21814257175659,76.67828182017062,79.18705928975707,0.6770967571243913,0.2512221323991895,0.8286857886634715,0.5659378963553408,0.29244037721421046,0.6820941981378551,0.34791875467075783,0.43830218636173196,0.5975409710830178,0
Istanbul,October,2030,67.03372782328204,High,35.80808202339348,77.98692516989561,74.0854290784267,82.74605301028299,0.0,0.6547871613083237,0.0,0.2291755064579133,0.2711408689558501,0.48076280708017427,0.4009310167430335,0.4120410792388805,0.6494830624426425,0
Istanbul,November,2030,56.95505799793878,High,37.91460540521165,79.57341009434914,76.22666478880089,82.67894941196307,1.9049219975390597,0.0,0.0,0.7619687990156239,0.27912706903512274,0.27990140932875673,0.4245170485420439,0.43372808809214497,0.6485037122363214,0
Istanbul,December,2030,67.90532961554592,High,35.33548568159961,83.07808032226835,72.9409876906516,81.18096159971361,1.8153570098575256,0.6685896583453509,0.3017591622993817,1.0355889749387284,0.29676921439725035,0.49813326938429114,0.39563951490552457,0.40044987029888784,0.626641178635681,0
Jakarta,January,2030,76.7877080144953,Very High,9.795855711466585,147.15228343606378,41.692978200185024,62.969594713337536,0.0,3.539649537390387,0.3174190992979747,1.318232112911129,0.6193120877012551,0.6751533495623027,0.10968089236671576,0.08396165969071862,0.3608535552576865,1
Jakarta,February,2030,89.42924678813242,Very High,9.361550124490453,151.01059983830385,37.30773696392595,60.39194372990737,0.0,0.988116698485458,0.0,0.3458408444699103,0.6387344511176881,0.9270910746593756,0.10481811919584993,0.039546761763469274,0.32323376905172174,0
Jakarta,March,2030,91.49429735539024,Very High,11.446792511010324,148.16647682094305,36.80576141175059,57.73239376080825,0.0,0.4155866353835358,0.3124035844559641,0.22355621849822854,0.6244174317016152,0.9682462023255046,0.12816587486835135,0.034462618905489906,0.28441869987255497,0
Jakarta,April,2030,83.226958061782,Very High,3.90184455054594,152.68529239901832,42.20580879828884,61.570286067216855,0.0,0.9679860372410152,0.0,0.3387951130343553,0.647164679262303,0.8034834553582665,0.043687637383137204,0.0891557453616319,0.34043120465955934,0
Jakarta,May,2030,75.07472713264681,Very High,8.943493825716667,149.41462890978198,41.15398534671107,65.60209864502907,0.0,0.0,0.0,0.0,0.6307004994806951,0.6410147439514354,0.10013728382427928,0.07850259568926254,0.3992738983270997,0
Jakarta,June,2030,84.8960533767729,Very High,10.551919500111143,150.98793732064038,39.88159891392584,62.37143155798674,3.2999045301464816,0.5031902361175369,0.0,1.4960783946997307,0.6386203703611862,0.836747449889211,0.11814628359615434,0.06561552506042245,0.3521236030006757,0
Jakarta,July,2030,83.34771835351016,Very High,18.14676118022382,150.66847937347575,40.4424089243775,60.92009314365247,0.0,1.035909462521706,0.0,0.3625683118825971,0.6370122522860339,0.8058901301883511,0.2031831642316666,0.0712955590719695,0.33094189872389956,0
Jakarta,August,2030,76.45567947569643,Very High,23.916546720537333,147.9797317416976,43.33666133634104,58.622224585098216,5.127558933990317,1.6204937441186908,0.0306014916533615,2.625846756951009,0.6234773763984188,0.6685362346500944,0.26778550684124497,0.10060932279154905,0.29740542522228386,0
Jakarta,September,2030,93.08761516580428,Very High,16.290019815008733,149.05280756284196,40.61344082984477,57.561775743046326,0.0,0.0,2.7936704603518736,0.6984176150879684,0.6288791284578281,1.0,0.18239385742382924,0.07302781602532055,0.28192859807353343,2
Jakarta,October,2030,80.21776976597576,Very High,13.664675019417912,152.0549097655499,40.51746696180408,60.46101185997149,2.569180698125349,0.0,0.0,1.0276722792501396,0.6439913986595189,0.7435122708996803,0.15299875724757278,0.07205576698102517,0.32424179081392335,0
Jakarta,November,2030,90.13612390828584,Very High,4.336475960894008,148.17161370763728,39.04416830560236,57.16179069216125,1.9327278274164577,0.0,0.0,0.7730911309665831,0.6244432902548812,0.9411786803507026,0.048554058688401944,0.05713380353452274,0.27609097606938826,0
Jakarta,December,2030,83.32226136496868,Very High,9.09929495292595,147.70312522563515,40.071311737556826,61.74775767722947,0.0,2.5252631943282693,0.0,0.8838421180148942,0.6220849679699137,0.805382788804062,0.10188173649563208,0.06753698735704367,0.34302133189913564,1
Kuala Lumpur,January,2030,72.86409498425238,High,25.360609082495824,160.13781016408797,53.37060550908515,69.08351053151085,0.6169370009562941,0.0,2.2484690419778666,0.8088920608769843,0.6846798784607331,0.5969582691451875,0.2839541860417149,0.2022357971928353,0.4500837138165742,2
Kuala Lumpur,February,2030,75.05087326454222,High,22.58276699000089,158.97586180226546,55.42289416333254,69.73698039503836,0.0943425337804972,0.1194561646669115,0.0207060275205817,0.08472317802576333,0.6788307512763105,0.6405393517248522,0.252851625067687,0.22302192643515933,0.45962084538169845,0
Kuala Lumpur,March,2030,73.07146847913572,High,28.318593405110896,159.8064356937995,53.32896393946762,68.35100248332874,0.0,0.0,1.564158061670918,0.3910395154177295,0.6830117738477641,0.6010910893249025,0.3170737388064018,0.20181404022110921,0.4393930515260227,0
Kuala Lumpur,April,2030,82.6415726382318,High,16.785160639935583,162.46551940624494,60.28322014740546,72.28152175707827,1.910192918945032,3.0590491006809244,0.0,1.8347443528163363,0.696397324651179,0.791817100925072,0.18793778223497146,0.2722486099505021,0.4967574098923798,1
Kuala Lumpur,May,2030,73.15076297559011,High,23.45827467935768,163.22462945126577,54.78906306548091,70.97217003420674,1.2213779704311718,0.0,0.0,0.48855118817246873,0.7002186056531464,0.602671377564108,0.26265438936628416,0.2166023152900694,0.47764794464689897,0
Kuala Lumpur,June,2030,71.25853057810919,High,23.16801222725365,158.75738009408585,53.62251017332323,71.6059467012561,1.0424907905280836,0.7611653301059963,0.6258285288004832,0.8398613139484529,0.6777309370843889,0.5649604047060811,0.2594044185924135,0.20478715511062157,0.4868976618778166,0
Kuala Lumpur,July,2030,75.31592286281291,High,22.101102461754024,161.38020160841376,56.36412809835264,71.7792951448094,5.580333449572712,1.7028917434118347,0.1626209769323616,2.8688007342563173,0.6909339477545715,0.6458216194947749,0.24745858980506366,0.23255499585991996,0.4894276131503251,0
Kuala Lumpur,August,2030,71.93559163847156,High,17.616056522680232,161.7676808811628,54.71151809777693,71.63644192728792,3.872327686888757,0.4587744310501226,0.0,1.7095021256230456,0.6928844781069546,0.5784537955308781,0.19724104318200505,0.21581691908498352,0.4873427275174219,0
Kuala Lumpur,September,2030,74.6615009292832,High,34.351069576790564,159.70224834260463,53.7636294866884,67.76665512890413,0.231178971267131,1.584111223562268,0.0,0.6469105167536462,0.6824873055596975,0.6327794118854503,0.3846173398127213,0.20621644931839572,0.43086473536344383,1
Kuala Lumpur,October,2030,68.95071951516807,High,25.725557859358123,161.12266209731354,53.87387484726914,69.85137106550667,0.0352487767631325,2.0200070474653566,0.0,0.7211019773181278,0.6896375206456452,0.5189672167277509,0.2880403944030267,0.20733304386208012,0.4612903315125355,1
Kuala Lumpur,November,2030,78.92323992616836,High,23.180848336218205,158.39856819112669,55.258383692339855,69.99740314996461,0.0,2.320351679651392,1.4720086112052668,1.180125240679304,0.6759247152894712,0.7177131250242198,0.25954814017501093,0.221355720317081,0.463421611438264,1
Kuala Lumpur,December,2030,76.12699377218908,High,22.84236639119934,159.75254521386228,53.904180512896666,69.31068024963763,0.0,0.0,2.189161408104591,0.5472903520261477,0.6827404947775927,0.6619857402920609,0.2557582720028784,0.20763998776161613,0.4533991650872601,2
Lisbon,January,2030,66.15447173943366,Low,65.43737108171916,39.30670744973225,69.99693877397364,87.68171663745477,1.5696329293665825,2.2087373360845257,1.3337331336481109,1.7343445227882446,0.07642867657276867,0.4632397996750569,0.7326801726952284,0.3706317542404363,0.7215171010430391,1
Lisbon,February,2030,59.44169456950532,Low,70.79430128403209,38.47586632809154,72.72546940731726,87.71734672829879,0.0,0.0,0.0,0.0,0.07224630879275612,0.329458474508996,0.7926599133367868,0.39826704339381286,0.7220371079829498,0
Lisbon,March,2030,54.70837176484188,Low,60.67751696897757,41.32014432966099,71.17921888898455,87.6865461609691,1.3339745196670072,0.0,0.0,0.5335898078668029,0.08656410838321352,0.23512639983752737,0.6793856916413912,0.3826062039458354,0.7215875860091007,0
Lisbon,April,2030,56.07754015086696,Low,58.02558654711898,41.18680792963343,66.28368054161955,86.12445367028397,1.1170620066204076,1.091146222965612,0.0,0.8287259806861271,0.0858929068154855,0.2624130438629638,0.6496929211748543,0.3330228801826394,0.6987894702396352,0
Lisbon,May,2030,59.15244869032861,Low,66.50372047227066,39.887162333043456,69.48577959782149,85.16667651852778,5.935823163826107,0.0,3.508814970240197,3.251533008090492,0.07935062607488003,0.3236939904459125,0.7446197271532924,0.3654545971787779,0.6848110953884062,2
Lisbon,June,2030,57.82578437427896,Low,63.57357879913156,43.26728942868369,70.75312363275235,85.07541445388999,1.80926868393927,0.0,0.7992957101918782,0.9235314011236776,0.09636583426442658,0.2972544251573864,0.7118119191437681,0.37829059705142815,0.6834791620186605,0
Lisbon,July,2030,56.21650608108911,Low,61.53126742269768,40.95243645280434,71.50697644137183,86.96862342417792,2.596061834930892,1.982473902684928,5.234102147744083,3.040816136848102,0.08471310518107888,0.2651825453416271,0.6889448475110411,0.38592582023371486,0.7111097905107572,2
Lisbon,August,2030,56.81679542900597,Low,69.74296819899374,36.89117161868233,66.18902184633264,87.98050359799575,1.6544449310279925,0.0,0.0,0.6617779724111971,0.06426912046979355,0.2771459253875411,0.7808884913867186,0.3320641515602932,0.7258777773521815,0
Lisbon,September,2030,61.66911049058055,Low,62.47126921816367,42.30895570250426,68.70254603840174,88.4018450264983,1.6757625557502749,2.6028873395672303,3.4522782222763446,2.4443851467177264,0.09154168197528956,0.3738494390940169,0.6994697305625892,0.357521797882085,0.73202708715474,2
Lisbon,October,2030,72.7518596448187,Low,68.64190471837723,39.59430353152269,70.17324041123554,85.13025845402981,0.0,0.4669730719281633,0.7938988251852801,0.36191528147117713,0.07787640533198426,0.5947214911232438,0.7685602549708782,0.3724173844490208,0.6842795882878502,0
Lisbon,November,2030,63.72917252810658,Low,53.72765407106432,36.95681338537186,73.84442995303522,87.6249244761968,2.916731075366704,2.229621550062213,3.944077135646414,2.9330792565800596,0.0645995542950756,0.41490514857580074,0.6015704208859043,0.4096001755398288,0.7206882421407154,2
Lisbon,December,2030,63.05259064027353,Low,62.21755997717182,37.07668962926336,76.91418461597964,85.02513101942425,0.0,0.0,0.0,0.0,0.06520299883697633,0.4014213073508689,0.6966290337645448,0.4406914730696048,0.6827452953833159,0
Mumbai,January,2030,71.98702053473451,Very High,6.50284839984197,180.67716387688168,57.14567833641105,63.99321783877576,0.0,3.00487887737576,0.0,1.051707607081516,0.788072848492153,0.5794787403070442,0.07281020019366481,0.24047074602694923,0.375792925786129,1
Mumbai,February,2030,78.91306432993169,Very High,5.595036992840102,181.0358458063855,62.00004483902585,65.7836712336979,0.0,2.932704731975217,0.0,1.026446656191326,0.7898784160142168,0.7175103319455226,0.06264574206428496,0.28963707031770186,0.4019238777116225,1
Mumbai,March,2030,73.19605220843283,Very High,7.56134635455502,181.0511578017107,60.66875549935071,63.066165412989015,0.9229298690393596,1.1279670712990546,1.0402263796947044,1.024017017494089,0.7899554950058889,0.6035739628029858,0.08466184477284873,0.2761534152693999,0.36226296603439867,0
Mumbai,April,2030,82.99498482103593,Very High,17.037962694035194,176.56237919801256,60.36917052937124,61.46144058057949,0.5750393786814463,2.2065443107079385,0.0,1.002306260220357,0.7673594504496888,0.798860378088683,0.19076832156736764,0.2731191384428126,0.33884264827116395,1
Mumbai,May,2030,68.35057180567019,Very High,17.751344661975825,178.76697679716878,63.87158706833266,60.88948927526184,0.0,2.175747569616307,0.0,0.7615116493657074,0.7784571654356729,0.5070066594442949,0.19875581884649385,0.3085925513511945,0.3304952474924753,1
Mumbai,June,2030,81.51607625023419,Very High,9.53509063005238,181.7942148875559,61.05657924286766,62.24714593545275,2.138235845587203,1.6336925881905495,0.0,1.4270867441015735,0.7936959670812382,0.7693866828664396,0.10676119370331974,0.2800813980311336,0.3503097039979558,0
Mumbai,July,2030,75.9949306984882,Very High,17.260212167667135,181.30897760194657,58.15699180314773,62.61666470967753,0.0,0.7091984512706835,0.4909543600409135,0.37095804795496756,0.7912533330611676,0.6593538082976022,0.19325677396131727,0.25071359972132895,0.35570268286700646,0
Mumbai,August,2030,85.02726423867105,Very High,0.0,182.5816469425771,60.50388366122834,63.18411908357047,0.0,0.0,0.5480614384642,0.13701535961605,0.7976598181354159,0.8393623978513679,0.0,0.27448354912823186,0.3639844527282947,0
Mumbai,September,2030,76.86936030301301,Very High,13.537576560168194,179.81168938619646,62.7699979637881,64.39129372077804,2.9463746314189034,0.0,0.5541489769630039,1.3170870968083124,0.7837161399350265,0.6767806270786302,0.1515756786682685,0.2974353618147176,0.38160268423323573,0
Mumbai,October,2030,76.50474987511862,Very High,2.2301368290194903,176.25018304271947,60.13473797695684,66.07262552602452,0.0,3.542530359099024,0.33471651799396,1.3235647551831484,0.7657878874794266,0.6695141761033782,0.024970089873865113,0.27074474275387833,0.40614105015680657,1
Mumbai,November,2030,69.61644897309847,Very High,11.463628269387335,182.98367042105264,57.747610615689794,60.76757399345859,0.0,1.1261999402332028,0.0,0.39416997908162094,0.7996835625064989,0.5322347760149845,0.12835437917638232,0.24656727739271028,0.32871594266565385,0
Mumbai,December,2030,80.49908682166668,Very High,11.99834929177394,176.72767008999082,60.0355168756288,63.91777544432557,0.0,0.0,0.1550014351950619,0.038750358798765476,0.7681915076059045,0.7491187386178016,0.13434147010851535,0.2697398048610035,0.374691874182042,0
New York,January,2030,67.92333105252642,High,26.95498311661346,40.50654951824695,103.03286118265066,82.79641238349761,0.0,2.736381478380192,0.0,0.9577335174330671,0.08246855673487447,0.49849202642823587,0.3018058543368742,0.7052284258173047,0.6502180373736858,1
New York,February,2030,63.2735780272286,High,26.92672683424359,39.42349590721859,96.65768104005582,81.6481727043469,0.0,0.0,2.468749891622438,0.6171874729056095,0.0770165775191056,0.40582544363060025,0.30148947827371253,0.6406588935963757,0.6334599380341964,2
New York,March,2030,78.31671756480912,High,25.347636377055053,39.20522563760533,99.537705081692,85.37471577524884,0.0,0.4629039944938358,1.8823206819598743,0.6325965685628111,0.07591782768693264,0.7056255250352047,0.2838089350344457,0.6698285485698878,0.6878473452184276,2
New York,April,2030,64.80369068932748,High,39.00226608920786,37.95021784775096,104.21654230942548,87.27974582736294,1.3466750315751954,0.2834278774819244,0.0,0.6378697697487518,0.06960024902208956,0.43631960341084264,0.43669521836474295,0.7172170653451413,0.715650497676679,0
New York,May,2030,77.53070860059574,High,28.937599841078097,39.513845782211696,99.64741031110688,85.32185852383573,2.0611359078459186,0.0,1.7413821143048522,1.2597998917145805,0.07747138939138407,0.6899608726621255,0.3240045450858522,0.670939672520438,0.6870759147531013,0
New York,June,2030,75.05753960841471,High,21.93629189283665,38.92524133595234,103.27492458420404,84.83600390543553,0.0,0.0,2.0628341452209664,0.5157085363052416,0.07450841583713116,0.6406722076643089,0.24561326145369114,0.7076801087904148,0.6799850607201504,2
New York,July,2030,72.42237633755786,High,35.1387271263808,42.17839613718341,98.44827463684769,86.15142776873999,0.0,1.8574404657942796,1.6418592584659537,1.0605689776444862,0.09088445870462136,0.5881551010361555,0.39343647572723994,0.6587945051958282,0.6991831464291339,1
New York,August,2030,77.76094285770827,High,24.23718411914416,42.46760679262781,97.50978631812762,86.43348393157989,0.0,0.0,0.992082889166742,0.2480207222916855,0.09234031505965867,0.6945492931080058,0.2713755756459716,0.6492892441084299,0.7032996434305981,0
New York,September,2030,81.5319511675143,High,21.07814950092199,39.22734164427617,99.16013135905824,84.94531091112556,2.7385994295426164,3.151024930172306,0.0,2.198298497377354,0.07602915736394719,0.7697030597424884,0.23600493053342933,0.66600438076536,0.6815803527947201,1
New York,October,2030,68.93164176035818,High,32.82248192646284,42.757536499665285,99.24394452069356,87.58068761933976,1.0662977257478734,0.7849641715512786,0.0,0.7012565503420969,0.09379979104561784,0.5185870093627433,0.3675022594678327,0.6668532629176604,0.7200426228896671,0
New York,November,2030,68.89956978940384,High,36.733775559275095,41.05387277112607,100.78885277448238,86.46676244728471,0.992791041216705,4.934759541298063,0.0,2.124282255941004,0.085223725055832,0.517947835639805,0.41129569503803415,0.6825005075507815,0.703785330070921,1
New York,December,2030,72.84052149090988,High,32.120925169470524,40.304637935906975,100.72593403016836,87.05853730399447,1.4442117183294598,0.0,3.627434729078826,1.4845433696014902,0.08145215483276058,0.596488464607018,0.359647165087181,0.681863249654155,0.7124220476617026,2
Oslo,January,2030,54.27657199898171,Low,74.36532798151637,26.527053585476143,111.59147912908256,102.68791034169747,3.1665144092713717,0.0,0.0,1.2666057637085488,0.012097228394050502,0.2265209086345793,0.8326434948004221,0.7919124009988787,0.9405265024506985,0
Oslo,February,2030,47.4786249258175,Low,77.17717131837006,24.123899358894317,115.81799447813653,101.21893575725774,1.633089763378977,0.0036880858194889,0.123692532987844,0.6854498686353729,0.0,0.09104220215662229,0.8641267562392886,0.8347196806221826,0.9190874053177424,0
Oslo,March,2030,53.31850539198468,Low,76.61880691730852,24.830881613155867,116.03128382678028,104.80229163670435,0.0,5.50310185446427,3.8176100124909382,2.880488152185229,0.003558875125758157,0.20742725826650343,0.8578749383707843,0.8368799322796405,0.9713850526529447,1
Oslo,April,2030,57.14078809550694,Low,70.16703616245238,24.649071254802323,112.05614082624396,102.32253578292703,5.531203132988894,3.322989522127137,0.6776076480465982,3.544929497951705,0.0026436606942085994,0.28360289054091414,0.785636637340097,0.7966186191379137,0.9351940067503878,1
Oslo,May,2030,54.55119609566663,Low,74.93897516157207,26.33471197902845,114.1494315508832,95.78239364351846,1.5686202987150586,0.0,0.0,0.6274481194860235,0.011129000755083746,0.2319939899907767,0.8390664287906104,0.8178200283325014,0.8397432453312607,0
Oslo,June,2030,60.5121869636647,Low,71.904494542103,28.54811494746312,113.3901129415148,103.61215267500148,4.102392729950939,2.824784560304008,0.2783259135212616,2.6992131664670933,0.02227104105405739,0.35079269839957694,0.8050903727914104,0.810129446056091,0.954015450025412,1
Oslo,July,2030,63.37888505850718,Low,81.63069952028087,27.98633973639459,114.98051686537164,102.98054574126948,4.607908430546116,0.0,1.8308755445900693,2.300882258365964,0.019443123078905944,0.40792414493367113,0.91399140938992,0.826237483022709,0.944797399185347,0
Oslo,August,2030,47.33153552900326,Low,78.60259669607946,27.24660665477553,117.16412654443636,101.4991163681586,4.949474294859952,1.1510597841446255,2.8335591816787726,3.091050437814293,0.015719383695059153,0.08811080522126191,0.8800867634131716,0.8483536667817007,0.9231765293880309,2
Oslo,September,2030,59.94692354965604,Low,62.02824183161575,24.506599018824563,113.08039600573184,101.11928880686985,2.2949737978870406,0.1982692652939357,2.675999936941278,1.6563837462430133,0.0019264702786415122,0.3395273626555667,0.6945093023436854,0.8069925499657691,0.9176330978906445,2
Oslo,October,2030,53.74651007859997,Low,71.96094943296083,26.775973075539373,112.24369100130453,101.69498502679468,0.0,0.1086840072490084,2.664089058897048,0.7040616672614148,0.013350263213754349,0.21595711598458533,0.8057224791627307,0.798518177550499,0.926035154201749,2
Oslo,November,2030,54.13859958091047,Low,78.61712376133937,29.05005730066722,116.1560800140524,103.85866054254902,0.0,0.0,1.6753520852076569,0.4188380213019142,0.024797766646694003,0.22377120721314314,0.8802494180630672,0.8381439014938243,0.957613133860361,2
Oslo,December,2030,56.899576934879406,Low,80.16067885049607,28.15860251830857,116.25059375977932,102.8022158956484,0.2913413040056969,0.0,2.817910714382742,0.8210142001979643,0.02031027600382329,0.2787957074784174,0.8975320837721711,0.839101162028199,0.9421947463399724,2
Paris,January,2030,52.23997641489922,High,43.71654050232739,64.92842173743642,105.7563588326814,81.24177762009298,0.0,1.243004217838734,0.0,0.43505147624355683,0.20540572105747926,0.1859328704547255,0.4894793588954443,0.7328127395674895,0.6275287641541535,0
Paris,February,2030,65.509643815943,High,36.164062421753904,61.766302809521136,103.05135713613834,84.12119592405023,3.677937132320932,2.4399287698520493,0.0,2.32514992237659,0.18948794330646448,0.45038879450612146,0.40491680919519535,0.705415757788789,0.6695527238324589,1
Paris,March,2030,67.58940928352057,High,33.34875016786698,69.82901111098352,104.46165466997856,80.30308501901682,1.8147545934171947,0.0,2.291435530288486,1.2987607199389994,0.23007477819143576,0.49183718065746895,0.37339470746233533,0.7196996289917332,0.6138289206948916,2
Paris,April,2030,58.938707425443326,High,43.86272340704048,66.05234061619885,100.2251470992112,83.98704790387907,6.186261794987805,0.4331162709685945,0.0,2.6260954128341307,0.21106341178010643,0.3194342647116636,0.491116119573628,0.6767911454702729,0.6675948870767331,0
Paris,May,2030,61.19997027380171,High,41.72330336212209,66.56916102055851,101.52194925001072,82.61877644840382,2.8485020862294426,0.7834244920647602,0.0,1.413599406714443,0.21366503193460526,0.3644997767559722,0.4671617549335677,0.6899255050314661,0.6476255118752058,0
Paris,June,2030,61.78487162539921,High,42.318804126415785,63.22210065461452,100.0730898972133,83.19952547461145,0.0,1.865895774913644,0.91719464776384,0.8823621831607353,0.19681627822265949,0.37615648394694967,0.47382937613549486,0.6752510693964644,0.6561013118751652,1
Paris,July,2030,65.46063317187757,High,50.29651788059383,68.80545089614525,104.47303213921704,80.9726611484203,1.29212216459887,0.0,1.5075442825732004,0.8937349364828482,0.2249222825434248,0.4494120439386088,0.5631531462457704,0.719814863047894,0.6236011167752377,0
Paris,August,2030,63.21699836937282,High,45.60553937497093,64.52345128723822,106.89656079963164,79.85261635657143,0.0,0.0,1.5433914181987416,0.3858478545496854,0.2033671419372963,0.40469784749359505,0.510629842133855,0.744361010517743,0.6072545105506869,0
Paris,September,2030,54.6395470096417,High,43.14416817025469,62.41007550666852,104.34969080740912,83.03747645811387,0.0,2.7154574352308707,0.9032595417564958,1.1762249877699287,0.19272862809693794,0.2337547667977541,0.4830706989481294,0.7185656289995677,0.6537362712258633,1
Paris,October,2030,73.64171547625926,High,53.47791466159392,64.8156160576346,102.882957657528,82.23684704424137,0.0,0.0,0.0,0.0,0.20483786899970693,0.6124557446703697,0.598774172952425,0.7037101627598001,0.6420514048208664,0
Paris,November,2030,60.29841999094479,High,48.67538830466962,63.58605405778195,103.36574153030745,83.02625742957476,2.8516466073966504,0.0,0.0,1.1406586429586603,0.19864838179479302,0.3465324603247425,0.5450019051733533,0.7085999271479306,0.6535725339868835,0
Paris,December,2030,56.76948697761421,High,33.564104941661064,66.38970396323064,103.68459142250222,80.5746179183514,1.3735279528189652,0.0,0.0,0.5494111811275861,0.21276166377562225,0.2762030984235989,0.375805962227707,0.7118293242672613,0.6177918348700523,0
Quebec City,January,2030,63.20821968118563,Low,53.48269606665001,46.47798416892729,80.75613157697931,91.57689378393782,2.3380137078591425,0.0,0.0,0.935205483143657,0.11252813760171554,0.4045228938925486,0.5988277087321225,0.47960374104332165,0.7783656551828445,0
Quebec City,February,2030,58.51928494059202,Low,53.97257739393599,52.22437003954479,79.58054527927675,87.28259412126347,1.3534151006072492,2.6708863562811738,0.0,1.4761762649413104,0.14145484631989927,0.3110754447467744,0.6043127447221508,0.46769708811271243,0.715692067388125,1
Quebec City,March,2030,64.9314621134788,Low,49.22355693785349,47.12626888204275,81.17361039204846,90.773007238879,0.0,2.0239786650105263,0.834175215573981,0.9169363366471794,0.11579153541122031,0.4388660055941137,0.5511395644678518,0.4838320783135201,0.7666332522495659,1
Quebec City,April,2030,60.09121374500207,Low,39.33613606911156,48.44832962360479,79.70664190902383,90.80434993626008,3.829747134576362,1.7144509616865504,0.0,2.1319566904208376,0.12244665165993154,0.34240297330868585,0.4404334479190463,0.4689742285566358,0.7670906863949075,0
Quebec City,May,2030,59.56058856644746,Low,54.45842356071688,48.753880057164906,78.68473564490743,89.86029144804822,0.0,2.4877303400095743,3.885719000511099,1.8421353691311257,0.12398476075829573,0.3318279552861122,0.6097526003810189,0.4586240881728731,0.7533125299568334,2
Quebec City,June,2030,48.28924026583221,Low,37.90966517232616,51.739255351531504,79.46770098310853,91.0624918797525,3.875341289082052,1.2586832882628296,0.2405148432590034,2.050804377339562,0.13901282944337426,0.10719724374997575,0.42446173442071133,0.4665541708532142,0.7708581649198915,0
Quebec City,July,2030,48.65666368531465,Low,51.939796861413086,46.2378913607264,79.23762351955708,90.7267258928028,1.6058687452140852,1.8539834907631976,0.0,1.2912417198527533,0.11131953538033154,0.11451975583567486,0.5815523867340461,0.4642238846708934,0.7659577944952373,1
Quebec City,August,2030,49.03318524487427,Low,48.87079368432254,48.94867397864314,79.10434386956169,92.85633289388096,0.0,0.0330112344419755,0.0,0.011553932054691424,0.12496533309602983,0.12202358799282298,0.5471897933012381,0.4628739926737602,0.7970385577941822,0
Quebec City,September,2030,66.18418109669005,Low,46.96529850679345,50.95899490456354,79.74355463299479,90.15939986348133,0.0,3.2186996199923774,0.0,1.126544866997332,0.13508507951812657,0.4638318880288007,0.5258546065010464,0.46934809051292475,0.7576778977716895,1
Quebec City,October,2030,48.37525373636303,Low,53.15133516938912,52.59952424199903,76.36765416116785,89.40746429410137,2.3953600410136677,0.0,0.0,0.9581440164054671,0.14334333355050535,0.10891143681470206,0.5951175725298848,0.4351560662226816,0.7467036985714973,0
Quebec City,November,2030,50.88810837830836,Low,53.02839243563804,49.954000868715696,79.05038598511786,89.08333107581223,0.0,0.0,1.514765843846345,0.37869146096158623,0.13002604408384963,0.1589910112500207,0.5937410242073082,0.4623274927662688,0.7419731037575855,0
Quebec City,December,2030,50.84120847603906,Low,49.43811872531541,50.32910296944769,77.57385405359899,91.5968460938662,3.4953769925896365,0.8671938206275461,2.64962102483889,2.3640738904652183,0.13191426903980566,0.15805632640693468,0.553541940432728,0.4473727818412481,0.7786568511743289,2
Rome,January,2030,61.97945753287575,High,33.07208087190882,72.59890631356399,94.23529777631386,77.38566662199825,0.0,2.694662065585524,0.0,0.9431317229549333,0.2440181425092813,0.3800344557463816,0.37029693467300756,0.616124347010848,0.5712503648412456,1
Rome,February,2030,63.43931824677391,High,39.70417173510612,72.9042546964088,94.65773156381596,74.49677419724044,0.0,1.1580801752582528,4.520189396790699,1.5353754105380633,0.2455552345053625,0.40912853944963257,0.4445542191367982,0.620402869569149,0.529088134155229,2
Rome,March,2030,72.63653037461481,High,31.065606504307183,69.07511445187643,93.60879945172525,78.49901955751838,2.335890922879118,0.0,1.1916712482960992,1.2322741812256721,0.22627974083184768,0.5924230530539111,0.34783111794074567,0.6097790041576157,0.587499306096401,0
Rome,April,2030,70.66869772237946,High,39.44505656169442,67.9301655475728,94.24041077972436,75.11995991059493,0.0,0.0,0.7961156894514939,0.19902892236287348,0.22051618714824586,0.5532054158142262,0.44165299393681035,0.6161761328790234,0.5381832806485723,0
Rome,May,2030,68.4791905461394,High,35.56632650133286,68.46485992549408,95.96921760055864,76.13049385071828,0.0,0.5134035811858653,2.872598602658233,0.8978409040796111,0.2232077830263551,0.5095699480960089,0.3982241617040039,0.6336859514605868,0.5529316197471116,2
Rome,June,2030,69.52974501623548,High,32.43942925801103,69.14921410675427,92.19051339253856,76.41110330643117,0.0,0.0,0.0,0.0,0.22665275078645744,0.5305068220024135,0.3632133479386371,0.5954142230300545,0.5570270026360874,0
Rome,July,2030,59.45563628062582,High,30.790113611587564,66.07315109383,95.3134177365762,75.73444882199655,1.6755942632427223,0.0,0.0,0.6702377052970889,0.21116816955973985,0.32973632383149976,0.344746516941692,0.6270438347672913,0.5471515007922095,0
